part,doc,page,times,near
7805DT,1r,83,2,IC11 IC11 D33
7805DT,1w,1,1,IC11 D33 C37
7805DT,8e,83,2,IC11 IC11 D33
7805DT,8j,1,1,IC11 D33 C37
7805L,4v,2,2,IC2 IC2 R28
7805L,4v,3,1,
7805L,4v,9,1,
7805L,4w,2,2,T2 IC2 R28
7805L,4w,3,1,
7805L,4w,9,1,
7805L,4x,2,1,IC2
7805L,4x,3,1,
7805L,4x,4,1,
7805L,4y,2,1,IC2
7805L,4y,3,1,
7805L,4y,4,1,
7805L,4z,3,1,
7805L,4z,4,1,
7805L,52,2,1,IC2 IC2 R28
7805L,53,2,2,IC2 T2 R27
78L05,2w,6,1,
78L05,2w,9,1,
78L05,2w,28,1,
78L05,2w,29,1,
78L05,2w,45,1,
78L05,2x,6,1,
78L05,2x,9,1,
78L05,2x,27,1,
78L05,2x,28,1,
78L05,2x,44,1,
78L05,3a,5,1,
78L05,3a,6,1,
78L05,3a,27,1,
78L05,3b,7,1,
78L05,3b,8,1,
