id,key,title,url,parent,role,year,month,pages
2a,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1961-02.pdf,The Radio Constructor 1961-02,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1961-02.pdf,,issue,1961,02,42
2b,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1961-03.pdf,The Radio Constructor 1961-03,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1961-03.pdf,,issue,1961,03,42
2c,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1961-04.pdf,The Radio Constructor 1961-04,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1961-04.pdf,,issue,1961,04,44
2d,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1961-08.pdf,The Radio Constructor 1961-08,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1961-08.pdf,,issue,1961,08,59
2e,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1961-09.pdf,The Radio Constructor 1961-09,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1961-09.pdf,,issue,1961,09,84
2f,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1961-10.pdf,The Radio Constructor 1961-10,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1961-10.pdf,,issue,1961,10,84
2g,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1962-02.pdf,The Radio Constructor 1962-02,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1962-02.pdf,,issue,1962,02,64
2h,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1962-03.pdf,The Radio Constructor 1962-03,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1962-03.pdf,,issue,1962,03,87
2i,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1962-04.pdf,The Radio Constructor 1962-04,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1962-04.pdf,,issue,1962,04,84
2j,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1962-08.pdf,The Radio Constructor 1962-08,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1962-08.pdf,,issue,1962,08,74
2k,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1962-09.pdf,The Radio Constructor 1962-09,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1962-09.pdf,,issue,1962,09,82
2l,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1962-10.pdf,The Radio Constructor 1962-10,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1962-10.pdf,,issue,1962,10,84
2m,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1963-02.pdf,The Radio Constructor 1963-02,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1963-02.pdf,,issue,1963,02,84
2n,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1963-03.pdf,The Radio Constructor 1963-03,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1963-03.pdf,,issue,1963,03,84
2o,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1963-04.pdf,The Radio Constructor 1963-04,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1963-04.pdf,,issue,1963,04,76
2p,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1963-08.pdf,The Radio Constructor 1963-08,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1963-08.pdf,,issue,1963,08,76
2q,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1963-09.pdf,The Radio Constructor 1963-09,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1963-09.pdf,,issue,1963,09,76
2r,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1963-10.pdf,The Radio Constructor 1963-10,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1963-10.pdf,,issue,1963,10,76
2s,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1964-02.pdf,The Radio Constructor 1964-02,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1964-02.pdf,,issue,1964,02,76
2t,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1964-03.pdf,The Radio Constructor 1964-03,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1964-03.pdf,,issue,1964,03,76
2u,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1964-04.pdf,The Radio Constructor 1964-04,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1964-04.pdf,,issue,1964,04,76
2v,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1964-08.pdf,The Radio Constructor 1964-08,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1964-08.pdf,,issue,1964,08,76
2w,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1964-09.pdf,The Radio Constructor 1964-09,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1964-09.pdf,,issue,1964,09,76
2x,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1964-10.pdf,The Radio Constructor 1964-10,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1964-10.pdf,,issue,1964,10,76
2y,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1965-02.pdf,The Radio Constructor 1965-02,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1965-02.pdf,,issue,1965,02,76
2z,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1965-03.pdf,The Radio Constructor 1965-03,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1965-03.pdf,,issue,1965,03,76
3,https://www.worldradiohistory.com/UK/Radio-Constructor/40s/RC-1947-12.pdf,The Radio Constructor 1947-12,https://www.worldradiohistory.com/UK/Radio-Constructor/40s/RC-1947-12.pdf,,issue,1947,12,28
30,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1965-04.pdf,The Radio Constructor 1965-04,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1965-04.pdf,,issue,1965,04,76
31,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1965-08.pdf,The Radio Constructor 1965-08,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1965-08.pdf,,issue,1965,08,76
32,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1965-09.pdf,The Radio Constructor 1965-09,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1965-09.pdf,,issue,1965,09,76
33,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1965-10.pdf,The Radio Constructor 1965-10,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1965-10.pdf,,issue,1965,10,68
34,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1966-02.pdf,The Radio Constructor 1966-02,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1966-02.pdf,,issue,1966,02,68
35,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1966-03.pdf,The Radio Constructor 1966-03,https://www.worldradiohistory.com/UK/Radio-Constructor/60s/RC-1966-03.pdf,,issue,1966,03,68
